	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
71	metel.xml	19	 Девушка ее была в заговоре , обе они должны были выйти в сад через заднее крыльцо , за садом найти готовые сани , садиться в них и ехать за пять верст от Ненарадова в село Жадрино , прямо в церковь , где уж Владимир должен был их ожидать . 	她的贴身使女本是她的同谋犯。她二人应当穿过屋后的门廊到达花园，花园后面有一辆备好的雪橇，坐上去直奔离涅纳拉多沃村五俄里的冉德林诺村，然后走进教堂，弗拉基米尔会在那里等她们。	Ненарадова_Жадрино_Владимир	涅纳拉多沃_冉德林诺_弗拉基米尔	弗拉基米尔	弗拉基米尔	冉德林诺村_弗拉基米尔	冉德林诺村_弗拉基米尔
72	metel.xml	26	 Отец и мать заметили ее беспокойство , их нежная заботливость и беспрестанные вопросы : что с тобою , Маша ? не больна ли ты , Маша ? — раздирали ее сердце . 	父母看出了她心神不定，慈爱地关切她，连连探问："玛霞！你怎么了？病了吗？玛霞！"——这一切，使得她心都要碎了。	Маша_Маша	玛霞_玛霞		玛霞_玛霞	玛霞_玛霞	玛霞_玛霞
73	metel.xml	47	 Поручив барышню попечению судьбы и искусству Терешки кучера , обратимся к молодому нашему любовнику . 	让我们把小姐交给命运之神和车夫杰廖希卡的赶车技艺去保护，现在回过头来看看咱们的年轻的新郎吧！	Терешки	杰廖希卡			杰廖希卡	杰廖希卡
74	metel.xml	48	 Целый день Владимир был в разъезде . Утром был он у жадринского священника , насилу с ним уговорился , потом поехал искать свидетелей между соседними помещиками . 	弗拉基米尔坐车赶路一整天，早晨他找了冉得林诺村的神父，好不容易才跟他谈妥，然后到四邻的地主中间去找证婚人。	Владимир_жадринского	弗拉基米尔_冉得林诺	弗拉基米尔	弗拉基米尔	弗拉基米尔	弗拉基米尔_冉得林诺村
75	metel.xml	49	 Первый , к кому явился он , отставной сорокалетний корнет Дравин , согласился с охотою . 	他去找的第一个人是个退职的骑兵少尉，四十来岁的德拉文，这人非常乐意当证婚人。	Дравин	德拉文			他_去_找_的_第一_个人_是_个_退职_的_骑兵_少尉_，_四十来_岁_的_德拉文_，_这_人_非常_乐意_当_证婚人_。	德拉文
76	metel.xml	104	 « Можешь ли ты , старик , — сказал он , — достать мне лошадей до Жадрина ?» 	老头！他说，"你能不能弄到马匹拉我到冉得林诺去。"	Жадрина	冉得林诺				
77	metel.xml	142	 Терешка кучер никогда ничего лишнего не высказывал , даже и во хмелю . 	车把式杰廖希卡连喝醉了的时候也从没多过半句嘴。	Терешка	杰廖希卡				杰廖希卡
78	metel.xml	145	 Однако ж ее слова были столь несообразны ни с чем , что мать , не отходившая от ее постели , могла понять из них только то , что дочь ее была смертельно влюблена во Владимира Николаевича и что , вероятно , любовь была причиною ее болезни . 	不过，她的话颠三倒四，以致她母亲虽则寸步不离她的病床，也只能从她的话里头听明白一点：女儿拼死拼活地爱上了弗拉基米尔，而这个爱情说不定就是她重病的起因。	Владимира	弗拉基米尔	弗拉基米尔	弗拉基米尔	弗拉基米尔	弗拉基米尔
79	metel.xml	160	 Но наследство не утешало ее , она разделяла искренно горесть бедной Прасковьи Петровны , клялась никогда с нею не расставаться , обе они оставили Ненарадово , место печальных воспоминаний , и поехали жить в ское поместье . 	但是，遗产不能安抚她，她真诚地分担着可怜的普拉斯可维娅·彼得洛夫娜的悲恸，发誓跟母亲永不分离。母女俩离开了涅纳拉多沃这个令人触景生情的地方，迁居到自己的另一处田庄××村去了。	Прасковьи_Петровны_Ненарадово	普拉斯可维娅_彼得洛夫娜_涅纳拉多沃			彼得洛夫娜_涅纳拉多沃	普拉斯可维娅_涅纳拉多沃
80	metel.xml	202	 Ее военные действия имели желаемый успех : по крайней мере Бурмин впал в такую задумчивость и черные глаза его с таким огнем останавливались на Марье Гавриловне , что решительная минута , казалось , уже близка . 	她的战略策略终于取得预期的胜利：至少，布尔明不由得悄然凝神，一双黑黑的眼珠火辣辣地盯住玛利亚·加夫里洛夫娜的脸。看起来，决定性的时刻快到了。	Бурмин_Марье_Гавриловне	布尔明_玛利亚_加夫里洛夫娜		玛利亚	布尔明_玛利亚_加夫里洛夫娜	玛利亚_加夫里洛夫娜
81	metel.xml	203	 Соседи говорили о свадьбе , как о деле уже конченном , а добрая Прасковья Петровна радовалась , что дочь ее наконец нашла себе достойного жениха . 	邻居们已在谈论结婚的事，好一似已成定局，而善良的普拉斯可维娅·彼得洛夫娜喜在心头：女儿终于找到了如意郎君。	Прасковья_Петровна	普拉斯可维娅_彼得洛夫娜			彼得洛夫娜	普拉斯可维娅
82	metel.xml	209	 Так и случилось : Бурмин , чувствуя затруднительность своего положения , объявил , что искал давно случая открыть ей свое сердце , и потребовал минуты внимания . 	事情也就这样发生了，布尔明感到自己处境尴尬，说道，他早就想找个机会向她披露自己的情怀，并请她倾听一分钟。	Бурмин	布尔明	布尔明		布尔明	
