	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
30	idiot.xml	161	 Про матушку нечего сказать, женщина старая, Четьи-Минеи читает, со старухами сидит, и что Сенька-брат порешит, так тому и быть. А он что же мне знать-то в свое время не дал? 	至于老母亲是没什么可说的，她年纪大了，只是看看日课经文月书，与老太太们坐着聊聊天，谢恩卡哥哥决定什么就是什么，而他当时为什么不让我知道呢？	Сенька	谢恩卡		至于_老_母亲_是_没什么_可说_的_，_她_年纪_大_了_，_只是_看看_日课_经文_月_书_，_与_老太太_们_坐_着_聊聊天_，_谢恩_卡_哥哥_决定_什么_就是_什么_，_而_他_当时_为什么_不让_我_知道_呢_？	至于_老_母亲_是_没_什么_可_说_的_，_她_年纪_大_了_，_只是_看看_日课_经_文月书_，_与_老太太_们_坐_着_聊聊天_，_谢恩卡_哥哥_决定_什么_就是_什么_，_而_他_当时_为什么_不_让_我_知道_呢_？	至于_老_母亲_是_没_什么_可_说_的_，_她_年纪_大_了_，_只是_看看_日课_经文_月_书_，_与_老太太们_坐_着_聊聊天_，_谢恩卡_哥哥_决定_什么_就是_什么_，_而_他_当时_为什么_不_让_我_知道_呢_？
31	idiot.xml	172	 Только Конев, Василий Васильич, выручил, всё отписал. 	只有科涅夫·瓦西利·瓦西利耶维奇帮了大忙，把一切都告诉了我；	Конев_Василий_Васильич	科涅夫_瓦西利_瓦西利耶维奇	科涅夫_维奇_	只有_科涅夫_·_瓦西_利_·_瓦西_利_耶维奇_帮_了_大忙_，_把_一切_都_告诉_了_我_；	只有_科涅夫·瓦西利·瓦西利耶维奇_帮_了_大忙_，_把_一切_都_告诉_了_我_；	只有_科涅夫·瓦西利·瓦西利耶维奇_帮_了_大忙_，_把_一切_都_告诉_了_我_；
32	idiot.xml	189	 А что я действительно чрез Настасью Филипповну тогда родителя раздражил, так это правда. 	我确实因为纳斯塔西娅·费利帕夫娜当时惹恼了父亲，这是真的，	Настасью_Филипповну	纳斯塔西娅_费利帕夫娜	纳斯塔西_	我_确实_因为_纳_斯塔西娅_·_费利_帕夫娜_当时_惹恼_了_父亲_，_这是_真的_，	我_确实_因为_纳斯塔西娅·费利帕夫娜_当时_惹恼_了_父亲_，_这是_真的_，	我_确实_因为_纳_斯塔_西娅·费利帕夫娜_当时_惹恼_了_父亲_，_这_是_真的_，
33	idiot.xml	193	 - Чрез Настасью Филипповну? - подобострастно промолвил чиновник, как бы что-то соображая.	“因为纳斯塔西娅，费利帕夫娜。”小公务员馅媚地说，他似乎在揣度着什么。	Настасью_Филипповну	纳斯塔西娅_费利帕夫娜	纳斯塔西_	“_因为_纳_斯塔西娅_，_费利_帕夫娜_。_”_小_公务员_馅媚_地_说_，_他_似乎_在_揣度_着_什么_。	“_因为_纳斯塔西娅_，_费利帕夫娜_。_”_小_公务员_馅媚_地_说_，_他_似乎_在_揣度_着_什么_。	“_因为_纳_斯塔_西娅_，_费利帕夫娜_。_”_小_公务员_馅媚_地_说_，_他_似乎_在_揣度_着_什么_。
34	idiot.xml	196	 - Эвона! Да мало ль Настасий Филипповн! 	“瞧你！叫纳斯塔西娅·费利帕夫娜的人还少吗？	Настасий_Филипповн	纳斯塔西娅_费利帕夫娜	纳斯塔西_	“_瞧_你_！_叫纳_斯塔西娅_·_费利_帕夫娜_的_人_还_少_吗_？	“_瞧_你_！_叫_纳斯塔西娅·费利帕夫娜_的_人_还_少_吗_？	“_瞧你_！_叫_纳_斯塔_西娅·费利帕夫娜_的_人_还_少_吗_？
35	idiot.xml	201	 - Лебедев знает! 	“列别杰夫是知道的！	Лебедев	列别杰夫		“_列别杰夫_是_知道_的_！	“_列别_杰夫_是_知道_的_！	“_列别杰夫_是_知道_的_！
36	idiot.xml	208	 Я, ваша светлость, и с Лихачевым Алексашкой два месяца ездил, и тоже после смерти родителя, и все, то есть все углы и проулки знаю, и без Лебедева, дошло до того, что ни шагу. 	阁下，我还和利哈乔夫·阿列克萨什卡一起周游了两个月，也是在他父亲去世以后。我知道所有的角落和小巷，没有我列别杰夫，他甚至寸步难行。	Лихачевым_Алексашкой_Лебедева	利哈乔夫_阿列克萨什卡_列别杰夫	利哈乔夫_阿列克萨_	阁下_，_我_还_和_利哈乔夫_·_阿列克_萨什卡_一起_周游_了_两个_月_，_也_是_在_他_父亲_去世_以后_。_我_知道_所有_的_角落_和_小巷_，_没有_我_列别杰夫_，_他_甚至_寸步难行_。	阁下_，_我_还_和_利哈乔夫·阿列克萨什卡_一起_周游_了_两_个_月_，_也_是_在_他_父亲_去世_以后_。_我_知道_所有_的_角落_和_小巷_，_没有_我_列别_杰夫_，_他_甚至_寸步难行_。	阁下_，_我_还和_利哈乔夫·阿列克_萨什卡_一起_周游_了_两_个_月_，_也_是_在_他_父亲_去世_以后_。_我_知道_所有_的_角落_和_小巷_，_没有_我_列别杰夫_，_他_甚至_寸步难行_。
37	idiot.xml	213	 Нет, это не то что Арманс. 	不，这可不是那个阿尔曼斯，	Арманс	阿尔曼斯	阿尔曼_	不_，_这_可不是_那个_阿尔_曼斯_，	不_，_这_可不_是_那个_阿尔曼斯_，	不_，_这_可不是_那个_阿尔曼斯_，
38	idiot.xml	221	 - Это вот всё так и есть, - мрачно и насупившись подтвердил Рогожин, - тоже мне и Залёжев тогда говорил. 	“这事确实这样，”罗戈任皱起眉目，阴郁地肯定说，“扎廖热夫那时也对我这么说过。	Рогожин_Залёжев	罗戈任_扎廖热夫	罗戈任_	“_这_事_确实_这样_，_”_罗戈任_皱起_眉目_，_阴郁_地_肯定_说_，_“_扎_廖热夫_那时_也_对_我_这么_说_过_。	“_这_事_确实_这样_，_”_罗_戈任_皱起_眉目_，_阴郁_地_肯定_说_，_“_扎廖热夫_那时_也_对_我_这么_说_过_。	“_这_事_确实_这样_，_”_罗戈任_皱起_眉目_，_阴郁_地_肯定_说_，_“_扎廖热夫_那时_也_对_我_这么_说过_。
39	idiot.xml	222	 Я тогда, князь, в третьегодняшней отцовской бекеше через Невский перебегал, а она из магазина выходит, в карету садится. 	公爵，我那时穿着父亲那件只穿了三天的腰部打招的大衣过涅瓦大街，而她正从商店出来，坐上马车。	Невский	涅瓦		公爵_，_我_那时_穿着_父亲_那件_只_穿_了_三天_的_腰部_打招_的_大衣_过_涅瓦_大街_，_而_她_正_从_商店_出来_，_坐_上_马车_。	公爵_，_我_那时_穿着_父亲_那_件_只_穿_了_三_天_的_腰部_打招_的_大衣_过_涅瓦大街_，_而_她_正_从_商店_出来_，_坐上_马车_。	公爵_，_我_那时_穿着_父亲_那_件_只_穿_了_三_天_的_腰部_打招_的_大衣_过_涅瓦_大街_，_而_她_正从_商店_出来_，_坐上_马车_。
40	idiot.xml	226	 Это, говорит, не тебе чета, это, говорит, княгиня, а зовут ее Настасьей Филипповной, фамилией Барашкова, и живет с Тоцким, а Тоцкий от нее как отвязаться теперь не знает, потому совсем то есть лет достиг настоящих, пятидесяти пяти, и жениться на первейшей раскрасавице во всем Петербурге хочет. 	说这个跟你不相配，还说，这是位公爵小姐，名叫纳斯塔拉娅·费利帕夫娜，姓巴拉什科娃，她跟托茨基同居，而托茨基现在都不知道怎么摆脱她，因为他，这么说吧，完全到了真正的年龄，５５岁，想要跟全彼得堡头号美女结婚。	Настасьей_Филипповной_Барашкова_Петербурге	纳斯塔拉娅_费利帕夫娜_巴拉什科娃	巴拉什_彼得堡_	说_这个_跟_你_不_相配_，_还_说_，_这_是_位_公爵_小姐_，_名叫_纳斯塔_拉娅_·_费利_帕夫娜_，_姓巴_拉什科_娃_，_她_跟_托茨基_同居_，_而托茨基_现在_都_不_知道_怎么_摆脱_她_，_因为_他_，_这么_说_吧_，_完全_到_了_真正_的_年龄_，_５_５_岁_，_想要_跟_全_彼得堡_头号_美女_结婚_。	说_这个_跟_你_不_相配_，_还_说_，_这是_位_公爵_小姐_，_名叫_纳斯塔拉娅·费利帕夫娜_，_姓_巴拉什科娃_，_她_跟托_茨基_同居_，_而_托茨基_现在_都_不_知道_怎么_摆脱_她_，_因为_他_，_这么_说_吧_，_完全_到_了_真正_的_年龄_，_５５_岁_，_想要_跟_全_彼得堡_头号_美女_结婚_。	说_这个_跟你_不_相配_，_还说_，_这_是_位_公爵_小姐_，_名叫_纳斯_塔拉娅·费利帕夫娜_，_姓_巴拉什_科娃_，_她_跟_托茨基_同居_，_而_托茨基_现在_都_不_知道_怎么_摆脱_她_，_因为_他_，_这么_说_吧_，_完全_到_了_真正_的_年龄_，_５５_岁_，_想要_跟_全_彼得堡_头号_美女_结婚_。
41	idiot.xml	266	 Ну, а я этой порой, по матушкину благословению, у Сережки Протушина двадцать рублей достал да во Псков по машине и отправился, да приехал-то в лихорадке, меня там святцами зачитывать старухи принялись, а я пьян сижу, да пошел потом по кабакам на последние, да в бесчувствии всю ночь на улице и провалялся, ан к утру горячка, а тем временем за ночь еще собаки обгрызли. 	而我在这个时候得到母亲的赞同，在谢廖什卡·普罗图京那儿弄了２０卢布，就乘车到普斯科夫去了，到那几时我正害着疟疾，在那里一些老妇人没完没了令人心烦地对我念教堂日历，而我坐在那里喝得醉熏熏的，后来我去了好几家酒馆，花光了最后一点钱，一整夜躺在街上不省人事，到了早晨发起了热病，而夜里的时候狗还咬了我，	Сережки_Протушина_Псков	谢廖什卡_普罗图京_普斯科夫	普斯科夫_	而_我_在_这个_时候_得到_母亲_的_赞同_，_在_谢_廖什卡_·_普罗_图京_那儿_弄_了_２_０_卢布_，_就_乘车_到_普斯科夫_去_了_，_到_那_几时_我_正害_着_疟疾_，_在_那里_一些_老妇人_没完没了_令人_心烦_地_对_我念_教堂_日历_，_而_我_坐在_那里_喝_得_醉熏熏_的_，_后来_我_去_了_好几家_酒馆_，_花光_了_最后_一点_钱_，_一整夜_躺_在_街上_不省人事_，_到_了_早晨_发起_了_热病_，_而_夜里_的_时候_狗_还_咬_了_我_，	而_我_在_这个_时候_得到_母亲_的_赞同_，_在_谢廖什卡·普罗图_京_那儿_弄_了_２０_卢布_，_就_乘车_到_普斯科夫_去_了_，_到_那_几时_我_正害_着_疟疾_，_在_那里_一些_老妇人_没完没了_令_人_心烦_地_对_我_念_教堂_日历_，_而_我_坐_在_那里_喝_得_醉_熏熏_的_，_后来_我_去_了_好几_家_酒馆_，_花光_了_最后_一点_钱_，_一_整夜_躺_在_街上_不省人事_，_到_了_早晨_发起_了_热病_，_而_夜里_的_时候_狗_还_咬_了_我_，	而_我_在_这个_时候_得到_母亲_的_赞同_，_在_谢_廖什卡·普罗图京_那儿_弄_了_２０_卢布_，_就_乘车_到_普斯科夫_去_了_，_到_那_几_时_我_正_害_着_疟疾_，_在_那里_一些_老妇人_没_完_没了_令_人_心烦地_对_我_念_教堂_日历_，_而_我_坐在_那里_喝_得_醉_熏_熏_的_，_后来_我_去_了_好几_家_酒馆_，_花光_了_最后_一_点_钱_，_一_整_夜_躺_在_街上_不省人事_，_到了_早晨_发起_了_热病_，_而_夜里_的_时候_狗_还_咬了_我_，
42	idiot.xml	1	 Генерал Епанчин жил в собственном своем доме, несколько в стороне от Литейной, к Спасу Преображения. 	叶潘钦将军住自己的房子，离利捷伊纳亚街不远、靠近变容救世主教堂。	Епанчин_Спасу	叶潘钦	叶潘钦_伊纳_	叶_潘钦_将军_住_自己_的_房子_，_离利捷_伊纳亚街_不远_、_靠近_变容_救世主_教堂_。	叶潘钦_将军_住_自己_的_房子_，_离_利捷伊纳亚街_不_远_、_靠近_变容_救世主_教堂_。	叶潘钦_将军_住_自己_的_房子_，_离_利捷伊纳亚街_不远_、_靠近_变容_救世_主教堂_。
